Y07.13,"부모에 의한 기타학대, 운동 및 경기장","Other maltreatment by parent, sports and athletics area"
Y07.14,"부모에 의한 기타학대, 도로 및 고속도로","Other maltreatment by parent, street and highway"
Y07.15,"부모에 의한 기타학대, 상업 및 서비스 구역","Other maltreatment by parent, trade and service area"
Y07.16,"부모에 의한 기타학대, 산업 및 건설지역","Other maltreatment by parent, industrial and construction area"
Y07.17,"부모에 의한 기타학대, 농장","Other maltreatment by parent, farm"
Y07.18,"부모에 의한 기타학대, 기타 명시된 장소","Other maltreatment by parent, other specified places"
Y07.19,"부모에 의한 기타학대, 상세불명 장소","Other maltreatment by parent, unspecified place"
Y07.2,아는 사람 또는 친구에 의한,By acquaintance or friend
Y07.20,"아는 사람 또는 친구에 의한 기타학대, 주택","Other maltreatment by acquaintance or friend, home"
Y07.21,"아는 사람 또는 친구에 의한 기타학대, 집단거주시설","Other maltreatment by acquaintance or friend, residential institution"
Y07.22,"아는 사람 또는 친구에 의한 기타학대, 학교, 기타 시설 및 공공행정 구역","Other maltreatment by acquaintance or friend, school, other institution and public administrative area"
Y07.23,"아는 사람 또는 친구에 의한 기타학대, 운동 및 경기장","Other maltreatment by acquaintance or friend, sports and athletics area"
Y07.24,"아는 사람 또는 친구에 의한 기타학대, 도로 및 고속도로","Other maltreatment by acquaintance or friend, street and highway"
Y07.25,"아는 사람 또는 친구에 의한 기타학대, 상업 및 서비스 구역","Other maltreatment by acquaintance or friend, trade and service area"
Y07.26,"아는 사람 또는 친구에 의한 기타학대, 산업 및 건설지역","Other maltreatment by acquaintance or friend, industrial and construction area"
Y07.27,"아는 사람 또는 친구에 의한 기타학대, 농장","Other maltreatment by acquaintance or friend, farm"
Y07.28,"아는 사람 또는 친구에 의한 기타학대, 기타 명시된 장소","Other maltreatment by acquaintance or friend, other specified places"
Y07.29,"아는 사람 또는 친구에 의한 기타학대, 상세불명 장소","Other maltreatment by acquaintance or friend, unspecified place"
Y07.3,공공당국에 의한,By official authorities
Y07.30,"공공당국에 의한 기타학대, 주택","Other maltreatment by official authorities, home"
Y07.31,"공공당국에 의한 기타학대, 집단거주시설","Other maltreatment by official authorities, residential institution"
Y07.32,"공공당국에 의한 기타학대, 학교, 기타 시설 및 공공행정 구역","Other maltreatment by official authorities, school, other institution and public administrative area"
Y07.33,"공공당국에 의한 기타학대, 운동 및 경기장","Other maltreatment by official authorities, sports and athletics area"
Y07.34,"공공당국에 의한 기타학대, 도로 및 고속도로","Other maltreatment by official authorities, street and highway"
Y07.35,"공공당국에 의한 기타학대, 상업 및 서비스 구역","Other maltreatment by official authorities, trade and service area"
Y07.36,"공공당국에 의한 기타학대, 산업 및 건설지역","Other maltreatment by official authorities, industrial and construction area"
Y07.37,"공공당국에 의한 기타학대, 농장","Other maltreatment by official authorities, farm"
Y07.38,"공공당국에 의한 기타학대, 기타 명시된 장소","Other maltreatment by official authorities, other specified places"
Y07.39,"공공당국에 의한 기타학대, 상세불명 장소","Other maltreatment by official authorities, unspecified place"
Y07.8,기타 명시된 사람에 의한,By other specified persons
Y07.80,"기타 명시된 사람에 의한 기타학대, 주택","Other maltreatment by other specified persons, home"
Y07.81,"기타 명시된 사람에 의한 기타학대, 집단거주시설","Other maltreatment by other specified persons, residential institution"
Y07.82,"기타 명시된 사람에 의한 기타학대, 학교, 기타 시설 및 공공행정 구역","Other maltreatment by other specified persons, school, other institution and public administrative area"
Y07.83,"기타 명시된 사람에 의한 기타학대, 운동 및 경기장","Other maltreatment by other specified persons, sports and athletics area"
Y07.84,"기타 명시된 사람에 의한 기타학대, 도로 및 고속도로","Other maltreatment by other specified persons, street and highway"
Y07.85,"기타 명시된 사람에 의한 기타학대, 상업 및 서비스 구역","Other maltreatment by other specified persons, trade and service area"
Y07.86,"기타 명시된 사람에 의한 기타학대, 산업 및 건설지역","Other maltreatment by other specified persons, industrial and construction area"
Y07.87,"기타 명시된 사람에 의한 기타학대, 농장","Other maltreatment by other specified persons, farm"
Y07.88,"기타 명시된 사람에 의한 기타학대, 기타 명시된 장소","Other maltreatment by other specified persons, other specified places"
Y07.89,"기타 명시된 사람에 의한 기타학대, 상세불명 장소","Other maltreatment by other specified persons, unspecified place"
Y07.9,상세불명의 사람에 의한,By unspecified person
Y07.90,"상세불명의 사람에 의한 기타학대, 주택","Other maltreatment by unspecified person, home"
Y07.91,"상세불명의 사람에 의한 기타학대, 집단거주시설","Other maltreatment by unspecified person, residential institution"
Y07.92,"상세불명의 사람에 의한 기타학대, 학교, 기타 시설 및 공공행정 구역","Other maltreatment by unspecified person, school, other institution and public administrative area"
Y07.93,"상세불명의 사람에 의한 기타학대, 운동 및 경기장","Other maltreatment by unspecified person, sports and athletics area"
Y07.94,"상세불명의 사람에 의한 기타학대, 도로 및 고속도로","Other maltreatment by unspecified person, street and highway"
Y07.95,"상세불명의 사람에 의한 기타학대, 상업 및 서비스 구역","Other maltreatment by unspecified person, trade and service area"
Y07.96,"상세불명의 사람에 의한 기타학대, 산업 및 건설지역","Other maltreatment by unspecified person, industrial and construction area"
Y07.97,"상세불명의 사람에 의한 기타학대, 농장","Other maltreatment by unspecified person, farm"
Y07.98,"상세불명의 사람에 의한 기타학대, 기타 명시된 장소","Other maltreatment by unspecified person, other specified places"
Y07.99,"상세불명의 사람에 의한 기타학대, 상세불명 장소","Other maltreatment by unspecified person, unspecified place"
Y08,기타 명시된 수단에 의한 가해,Assault by other specified means
Y08.0,"기타 명시된 수단에 의한 가해, 주택","Assault by other specified means, home"
Y08.1,"기타 명시된 수단에 의한 가해, 집단거주시설","Assault by other specified means, residential institution"
Y08.2,"기타 명시된 수단에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by other specified means, school, other institution and public administrative area"
Y08.3,"기타 명시된 수단에 의한 가해, 운동 및 경기장","Assault by other specified means, sports and athletics area"
Y08.4,"기타 명시된 수단에 의한 가해, 도로 및 고속도로","Assault by other specified means, street and highway"
Y08.5,"기타 명시된 수단에 의한 가해, 상업 및 서비스 구역","Assault by other specified means, trade and service area"
Y08.6,"기타 명시된 수단에 의한 가해, 산업 및 건설지역","Assault by other specified means, industrial and construction area"
Y08.7,"기타 명시된 수단에 의한 가해, 농장","Assault by other specified means, farm"
Y08.8,"기타 명시된 수단에 의한 가해, 기타 명시된 장소","Assault by other specified means, other specified places"
Y08.9,"기타 명시된 수단에 의한 가해, 상세불명 장소","Assault by other specified means, unspecified place"
Y09,상세불명의 수단에 의한 가해,Assault by unspecified means
Y09.0,"상세불명의 수단에 의한 가해, 주택","Assault by unspecified means, home"
Y09.1,"상세불명의 수단에 의한 가해, 집단거주시설","Assault by unspecified means, residential institution"
Y09.2,"상세불명의 수단에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by unspecified means, school, other institution and public administrative area"
Y09.3,"상세불명의 수단에 의한 가해, 운동 및 경기장","Assault by unspecified means, sports and athletics area"
Y09.4,"상세불명의 수단에 의한 가해, 도로 및 고속도로","Assault by unspecified means, street and highway"
Y09.5,"상세불명의 수단에 의한 가해, 상업 및 서비스 구역","Assault by unspecified means, trade and service area"
Y09.6,"상세불명의 수단에 의한 가해, 산업 및 건설지역","Assault by unspecified means, industrial and construction area"
Y09.7,"상세불명의 수단에 의한 가해, 농장","Assault by unspecified means, farm"
Y09.8,"상세불명의 수단에 의한 가해, 기타 명시된 장소","Assault by unspecified means, other specified places"
Y09.9,"상세불명의 수단에 의한 가해, 상세불명 장소","Assault by unspecified means, unspecified place"
Y10-Y34,의도 미확인 사건,Event of undetermined intent
Y10,"의도 미확인의 비아편유사진통제, 해열제, 항류마티스제에 의한 중독 및 노출","Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent"
Y10.0,"의도 미확인의 비아편유사진통제, 해열제, 항류마티스제에 의한 중독 및 노출, 주택","Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent, home"
